Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
172.16.0.1-192.168.10.50-28167-80-6,172.16.0.1,28167,192.168.10.50,80,6,07/07/2017 04:06:49,7526820,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.188597575,0.531432929,2508940.0,4344728.237,7525800,3,7526820,2508940.0,4344728.237,7525800,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.531432929,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1020.0,0.0,1020,1020,7525800.0,0.0,7525800,7525800,DDoS
172.16.0.1-192.168.10.50-28171-80-6,172.16.0.1,28171,192.168.10.50,80,6,07/07/2017 04:06:49,7523802,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.189876608,0.531646101,2507934.0,4343026.494,7522829,4,7523802,2507934.0,4343026.494,7522829,4,0,0.0,0.0,0,0,0,0,0,0,80,0,0.531646101,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,973.0,0.0,973,973,7522829.0,0.0,7522829,7522829,DDoS
172.16.0.1-192.168.10.50-28176-80-6,172.16.0.1,28176,192.168.10.50,80,6,07/07/2017 04:06:49,1731263,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,6719.371927,5.198516921,216407.875,611654.7345,1730176,2,881,440.5,484.3681451,783,98,1731201,346240.2,773643.7376,1730176,2,0,0,0,0,72,132,1.732838974,3.465677947,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-28181-80-6,172.16.0.1,28181,192.168.10.50,80,6,07/07/2017 04:06:49,6380861,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.761247894,0.626874649,2126953.667,3680529.122,6376862,3,6380861,2126953.667,3680529.122,6376862,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.626874649,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,3999.0,0.0,3999,3999,6376862.0,0.0,6376862,6376862,DDoS
192.168.10.15-195.142.107.75-59120-443-6,192.168.10.15,59120,195.142.107.75,443,6,07/07/2017 04:06:49,5446138,7,6,690,3255,373,0,98.57142857,145.5012682,1589,0,542.5,776.4181219,724.3665144,2.387012595,453844.8333,1434359.371,5004300,47,441838,73639.66667,77726.1469,145342,228,5302413,1060482.6,2205794.053,5004347,289,0,0,0,0,152,132,1.285314474,1.101698121,0,1589,281.7857143,545.1433373,297181.2582,0,0,0,1,0,0,0,0,0,303.4615385,98.57142857,542.5,152,0,0,0,0,0,0,7,690,6,3255,8192,5052,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-28185-80-6,172.16.0.1,28185,192.168.10.50,80,6,07/07/2017 04:06:49,6374990,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.764711788,0.627451965,2124996.667,3676256.467,6369971,1,6374990,2124996.667,3676256.467,6369971,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.627451965,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,5019.0,0.0,5019,5019,6369971.0,0.0,6369971,6369971,DDoS
172.16.0.1-192.168.10.50-28189-80-6,172.16.0.1,28189,192.168.10.50,80,6,07/07/2017 04:06:49,6370991,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.708843569,0.784807262,1592747.75,3180150.342,6362971,4,6370991,1592747.75,3180150.342,6362971,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.784807262,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,8020.0,0.0,8020,8020,6362971.0,0.0,6362971,6362971,DDoS
172.16.0.1-192.168.10.50-28193-80-6,172.16.0.1,28193,192.168.10.50,80,6,07/07/2017 04:06:49,6366960,6,0,36,0,6,6,6.0,0.0,0,0,0.0,0.0,5.654189755,0.942364959,1273392.0,2845153.593,6362957,3,6366960,1273392.0,2845153.593,6362957,3,0,0.0,0.0,0,0,0,0,0,0,120,0,0.942364959,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.0,6.0,0.0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,4003.0,0.0,4003,4003,6362957.0,0.0,6362957,6362957,DDoS
172.16.0.1-192.168.10.50-28201-80-6,172.16.0.1,28201,192.168.10.50,80,6,07/07/2017 04:06:49,51163,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,227254.0703,175.9083713,6395.375,16180.61015,46286,48,46642,23321.0,32748.94346,46478,164,50971,10194.2,20378.83559,46512,48,0,0,0,0,72,132,58.63612376,117.2722475,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-28205-80-6,172.16.0.1,28205,192.168.10.50,80,6,07/07/2017 04:06:49,265193,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,43843.54036,33.93754737,33149.125,80823.69752,231131,17,33248,16624.0,23376.95019,33154,94,265148,53029.6,100584.8501,231131,17,0,0,0,0,72,132,11.31251579,22.62503158,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-28209-80-6,172.16.0.1,28209,192.168.10.50,80,6,07/07/2017 04:06:49,277574,3,6,26,11601,20,0,8.666666667,10.26320288,7300,0,1933.5,2720.783986,41887.92898,32.42378609,34696.75,85560.39024,244580,15,32653,16326.5,22878.43991,32504,149,277559,55511.8,106630.1943,244580,43,0,0,0,0,72,132,10.8079287,21.61585739,0,7300,1162.7,2258.94725,5102842.678,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.1-192.168.10.3-53-61022-17,192.168.10.3,61022,192.168.10.1,53,17,07/07/2017 04:06:49,430,1,1,49,105,49,49,49.0,0.0,105,105,105.0,0.0,358139.5349,4651.162791,430.0,0.0,430,430,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2325.581395,2325.581395,49,105,67.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,101.5,49.0,105.0,32,0,0,0,0,0,0,1,49,1,105,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-28213-80-6,172.16.0.1,28213,192.168.10.50,80,6,07/07/2017 04:06:49,278157,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,41800.13446,25.16564386,46359.5,98098.47389,244848,77,32784,16392.0,23036.12472,32681,103,278049,92683.0,132764.9942,244848,448,0,0,0,0,72,92,10.78527594,14.38036792,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-28218-80-6,172.16.0.1,28218,192.168.10.50,80,6,07/07/2017 04:06:49,241229,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,48223.88685,33.16350853,34461.28571,90680.2621,240104,2,883,441.5,487.1965722,786,97,241178,60294.5,119873.6011,240104,2,0,0,0,0,72,112,12.4363157,20.72719283,0,10220,1292.555556,3378.299021,11400000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-28225-80-6,172.16.0.1,28225,192.168.10.50,80,6,07/07/2017 04:06:49,90109,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,129032.6161,99.87903539,11263.625,25580.99541,72889,5,16887,8443.5,11933.84115,16882,5,90044,18008.8,31526.94264,72889,47,0,0,0,0,72,132,33.2930118,66.58602359,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-28229-80-6,172.16.0.1,28229,192.168.10.50,80,6,07/07/2017 04:06:50,528062,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,22018.24786,17.04345323,66007.75,172502.6412,491812,15,35888,17944.0,25219.67046,35777,111,528023,105604.6,216454.5329,491812,15,0,0,0,0,72,132,5.681151077,11.36230215,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-28233-80-6,172.16.0.1,28233,192.168.10.50,80,6,07/07/2017 04:06:50,528873,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,21984.48399,15.12650485,75553.28571,184120.9133,491980,37,36423,18211.5,25702.62439,36386,37,528774,132193.5,240465.0501,491980,184,0,0,0,0,72,112,5.672439319,9.454065532,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-28237-80-6,172.16.0.1,28237,192.168.10.50,80,6,07/07/2017 04:06:50,1630880,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,7132.958893,5.518493083,203860.0,576136.9035,1629726,14,841,420.5,320.3193719,647,194,1630865,326173.0,728708.3634,1629726,14,0,0,0,0,72,132,1.839497694,3.678995389,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-28241-80-6,172.16.0.1,28241,192.168.10.50,80,6,07/07/2017 04:06:50,1631511,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,7130.200164,4.903430011,233073.0,616242.683,1630580,5,701,350.5,259.5081887,534,167,1631459,407864.75,815143.5566,1630580,5,0,0,0,0,72,112,1.838786254,3.064643757,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.15-204.154.111.107-59107-443-6,192.168.10.15,59107,204.154.111.107,443,6,07/07/2017 04:06:50,5110870,6,7,346,5200,202,0,57.66666667,85.83161811,1955,2,742.8571429,844.9866722,1085.138147,2.543598252,425905.8333,1420927.527,4937491,2,173377,34675.4,36916.51238,95214,182,5077857,846309.5,2034719.33,4999476,2,0,0,0,0,132,144,1.173968424,1.369629828,0,1955,396.1428571,679.7426953,462050.1319,0,0,0,1,0,0,0,0,1,426.6153846,57.66666667,742.8571429,132,0,0,0,0,0,0,6,346,7,5200,8192,30016,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-28245-80-6,172.16.0.1,28245,192.168.10.50,80,6,07/07/2017 04:06:50,1399494,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,8312.290013,6.430895738,174936.75,494363.9662,1398425,3,904,452.0,516.1879503,817,87,1399416,279883.2,625283.985,1398425,3,0,0,0,0,72,132,2.143631913,4.287263825,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-28249-80-6,172.16.0.1,28249,192.168.10.50,80,6,07/07/2017 04:06:50,4361914,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,6.877714691,1.146285782,1090478.5,2176962.064,4355920,3,4361914,1090478.5,2176962.064,4355920,3,0,0.0,0.0,0,0,0,0,0,0,100,0,1.146285782,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-28256-80-6,172.16.0.1,28256,192.168.10.50,80,6,07/07/2017 04:06:50,1127942,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,10313.47357,7.09256327,161134.5714,425803.9302,1126767,60,859,429.5,458.912301,754,105,1127855,281963.75,563202.3044,1126767,60,0,0,0,0,72,112,2.659711226,4.432852044,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-28260-80-6,172.16.0.1,28260,192.168.10.50,80,6,07/07/2017 04:06:50,302458,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,79.34986015,13.22497669,100819.3333,173977.2956,301711,318,302458,100819.3333,173977.2956,301711,318,0,0.0,0.0,0,0,0,0,0,0,80,0,13.22497669,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-28264-80-6,172.16.0.1,28264,192.168.10.50,80,6,07/07/2017 04:06:50,46054,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,521.1273722,86.85456204,15351.33333,25731.48963,45058,3,46054,15351.33333,25731.48963,45058,3,0,0.0,0.0,0,0,0,0,0,0,80,0,86.85456204,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-28268-80-6,172.16.0.1,28268,192.168.10.50,80,6,07/07/2017 04:06:50,46021,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,521.5010539,86.91684231,15340.33333,25722.69722,45037,4,46021,15340.33333,25722.69722,45037,4,0,0.0,0.0,0,0,0,0,0,0,80,0,86.91684231,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-28276-80-6,172.16.0.1,28276,192.168.10.50,80,6,07/07/2017 04:06:50,233489,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,49822.47558,34.26285607,33355.57143,87740.29822,232331,4,875,437.5,490.0249994,784,91,233461,58365.25,115977.8616,232331,4,0,0,0,0,72,112,12.84857102,21.41428504,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-28281-80-6,172.16.0.1,28281,192.168.10.50,80,6,07/07/2017 04:06:50,11582833,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.590039932,0.431673322,2895708.25,5789411.225,11600000,3,11600000,2895708.25,5789411.225,11600000,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.431673322,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3008.0,0.0,3008,3008,11600000.0,0.0,11600000,11600000,DDoS
172.16.0.1-192.168.10.50-28286-80-6,172.16.0.1,28286,192.168.10.50,80,6,07/07/2017 04:06:51,30951,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,375658.2986,290.7822041,3868.875,7959.384514,22218,14,8440,4220.0,5900.098982,8392,48,30897,6179.4,9666.111954,22218,14,0,0,0,0,72,132,96.92740138,193.8548028,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-28292-80-6,172.16.0.1,28292,192.168.10.50,80,6,07/07/2017 04:06:51,11522682,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.08284842,0.347141403,3840894.0,6651622.44,11500000,193,11500000,3840894.0,6651622.44,11500000,193,0,0.0,0.0,0,0,0,0,0,0,80,0,0.347141403,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1156.0,0.0,1156,1156,11500000.0,0.0,11500000,11500000,DDoS
172.16.0.1-192.168.10.50-28297-80-6,172.16.0.1,28297,192.168.10.50,80,6,07/07/2017 04:06:51,77041,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2375.523332,150997.5208,116.8209135,9630.125,26677.70337,75651,35,856,428.0,555.78593,821,35,76982,15396.4,33684.95113,75651,48,0,0,0,0,72,132,38.94030451,77.88060903,0,5840,1163.3,2031.339572,4126340.456,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-28301-80-6,172.16.0.1,28301,192.168.10.50,80,6,07/07/2017 04:06:51,35399,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,328455.6061,225.9950846,5057.0,8540.699952,18831,2,16378,8189.0,11313.7085,16189,189,35397,8849.25,10189.67165,18831,46,0,0,0,0,72,112,84.74815673,141.2469279,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.15-205.174.165.73-59103-8080-6,192.168.10.15,59103,205.174.165.73,8080,6,07/07/2017 04:06:51,1029453,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48501389,5.828337962,205890.6,281123.0189,514802,460,1028984,514492.0,1619.274529,515637,513347,1028993,514496.5,1095.308404,515271,513722,0,0,0,0,92,60,2.914168981,2.914168981,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-28306-80-6,172.16.0.1,28306,192.168.10.50,80,6,07/07/2017 04:06:51,19686,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,590927.5627,406.3801686,2812.285714,6952.288969,18570,4,822,411.0,453.9625535,732,90,19638,4909.5,9114.779847,18570,4,0,0,0,0,72,112,152.3925632,253.9876054,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-28313-80-6,172.16.0.1,28313,192.168.10.50,80,6,07/07/2017 04:06:51,39874,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,291593.5196,175.5529919,6645.666667,15753.03743,38799,5,39007,19503.5,27575.04315,39002,5,39671,13223.66667,22244.99713,38909,187,0,0,0,0,72,92,75.23699654,100.3159954,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-28317-80-6,172.16.0.1,28317,192.168.10.50,80,6,07/07/2017 04:06:51,40888,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,284362.16,195.6564273,5841.142857,14882.07431,39589,3,39980,19990.0,28265.88647,39977,3,40500,10125.0,19704.82609,39682,185,0,0,0,0,72,112,73.37116024,122.2852671,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-28321-80-6,172.16.0.1,28321,192.168.10.50,80,6,07/07/2017 04:06:51,1512180,2,6,20,11601,20,0,10.0,14.14213562,5840,0,1933.5,2189.772933,7684.931688,5.290375484,216025.7143,565540.6281,1498505,45,13071,13071.0,0.0,13071,13071,1512132,302426.4,668652.8512,1498505,45,0,0,0,0,52,132,1.322593871,3.967781613,0,5840,1291.222222,1981.198108,3925145.944,0,0,0,1,0,0,0,0,3,1452.625,10.0,1933.5,52,0,0,0,0,0,0,2,20,6,11601,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.1-192.168.10.3-53-60544-17,192.168.10.3,60544,192.168.10.1,53,17,07/07/2017 04:06:51,596,1,1,56,97,56,56,56.0,0.0,97,97,97.0,0.0,256711.4094,3355.704698,596.0,0.0,596,596,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1677.852349,1677.852349,56,97,69.66666667,23.67136104,560.3333333,0,0,0,0,0,0,0,0,1,104.5,56.0,97.0,20,0,0,0,0,0,0,1,56,1,97,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-28325-80-6,172.16.0.1,28325,192.168.10.50,80,6,07/07/2017 04:06:51,1803233,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,6447.863365,4.991035546,225404.125,635093.7816,1797174,16,5702,2851.0,3855.146171,5577,125,1803177,360635.4,803053.2353,1797174,16,0,0,0,0,72,132,1.663678515,3.32735703,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-28329-80-6,172.16.0.1,28329,192.168.10.50,80,6,07/07/2017 04:06:51,1855512,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,6269.4286,4.850413255,231939.0,655594.285,1854452,2,878,439.0,380.4234483,708,170,1855434,371086.8,829226.4378,1854452,2,0,0,0,0,72,132,1.616804418,3.233608837,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-28333-80-6,172.16.0.1,28333,192.168.10.50,80,6,07/07/2017 04:06:51,1855543,3,6,26,11607,20,0,8.666666667,10.26320288,7300,0,1934.5,2863.744245,6269.323858,4.850332221,231942.875,655740.5866,1854818,2,589,294.5,152.027958,402,187,1855514,371102.8,829422.0547,1854818,2,0,0,0,0,72,132,1.616777407,3.233554814,0,7300,1163.3,2355.293426,5547407.122,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-28337-80-6,172.16.0.1,28337,192.168.10.50,80,6,07/07/2017 04:06:51,1856714,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6265.369895,3.770101373,309452.3333,757483.5297,1855659,10,966,483.0,492.1463197,831,135,1856669,618889.6667,1071073.776,1855659,10,0,0,0,0,72,92,1.615757731,2.154343642,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-28341-80-6,172.16.0.1,28341,192.168.10.50,80,6,07/07/2017 04:06:51,363745,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,31981.19562,19.24425078,60624.16667,147966.0191,362658,5,947,473.5,577.7062402,882,65,363632,121210.6667,209100.0799,362658,5,0,0,0,0,72,92,8.247536049,10.99671473,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
