Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,campaign_id,timestamp,dataset
192.168.10.5-192.168.10.8-6669-44548-6,192.168.10.8,44548.0,192.168.10.5,6669.0,6.0,6/7/2017 2:33,4.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1e+06,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,500000.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-50000-44549-6,192.168.10.8,44549.0,192.168.10.5,50000.0,6.0,6/7/2017 2:33,48.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,83333.336,41666.668,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,41666.668,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-50000-44548-6,192.168.10.8,44548.0,192.168.10.5,50000.0,6.0,6/7/2017 2:33,48.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,83333.336,41666.668,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,41666.668,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-3527-44548-6,192.168.10.8,44548.0,192.168.10.5,3527.0,6.0,6/7/2017 2:33,4.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1e+06,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,500000.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-9050-44549-6,192.168.10.8,44549.0,192.168.10.5,9050.0,6.0,6/7/2017 2:33,3.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.3333334e+06,666666.7,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,666666.7,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-3527-44549-6,192.168.10.8,44549.0,192.168.10.5,3527.0,6.0,6/7/2017 2:33,3.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.3333334e+06,666666.7,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,666666.7,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-6789-44549-6,192.168.10.8,44549.0,192.168.10.5,6789.0,6.0,6/7/2017 2:33,3.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.3333334e+06,666666.7,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,666666.7,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-6789-44548-6,192.168.10.8,44548.0,192.168.10.5,6789.0,6.0,6/7/2017 2:33,3.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.3333334e+06,666666.7,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,666666.7,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-111-44548-6,192.168.10.8,44548.0,192.168.10.5,111.0,6.0,6/7/2017 2:33,4.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1e+06,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,500000.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-3389-44549-6,192.168.10.8,44549.0,192.168.10.5,3389.0,6.0,6/7/2017 2:33,48.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,83333.336,41666.668,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,41666.668,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-256-44548-6,192.168.10.8,44548.0,192.168.10.5,256.0,6.0,6/7/2017 2:33,68.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,58823.53,29411.766,68.0,0.0,68.0,68.0,68.0,68.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,29411.766,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-16080-44548-6,192.168.10.8,44548.0,192.168.10.5,16080.0,6.0,6/7/2017 2:33,3.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.3333334e+06,666666.7,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,666666.7,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-113-44548-6,192.168.10.8,44548.0,192.168.10.5,113.0,6.0,6/7/2017 2:33,1.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4e+06,2e+06,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,2e+06,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-113-44549-6,192.168.10.8,44549.0,192.168.10.5,113.0,6.0,6/7/2017 2:33,3.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.3333334e+06,666666.7,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,666666.7,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-5544-44549-6,192.168.10.8,44549.0,192.168.10.5,5544.0,6.0,6/7/2017 2:33,49.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,81632.66,40816.33,49.0,0.0,49.0,49.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,40816.33,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-5544-44548-6,192.168.10.8,44548.0,192.168.10.5,5544.0,6.0,6/7/2017 2:33,4.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1e+06,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,500000.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-3260-44548-6,192.168.10.8,44548.0,192.168.10.5,3260.0,6.0,6/7/2017 2:33,47.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,85106.38,42553.19,47.0,0.0,47.0,47.0,47.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,42553.19,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-3283-44548-6,192.168.10.8,44548.0,192.168.10.5,3283.0,6.0,6/7/2017 2:33,3.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.3333334e+06,666666.7,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,666666.7,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-212-44548-6,192.168.10.8,44548.0,192.168.10.5,212.0,6.0,6/7/2017 2:33,0.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-79-44548-6,192.168.10.8,44548.0,192.168.10.5,79.0,6.0,6/7/2017 2:33,3.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.3333334e+06,666666.7,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,666666.7,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-212-44549-6,192.168.10.8,44549.0,192.168.10.5,212.0,6.0,6/7/2017 2:33,49.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,81632.66,40816.33,49.0,0.0,49.0,49.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,40816.33,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-79-44549-6,192.168.10.8,44549.0,192.168.10.5,79.0,6.0,6/7/2017 2:33,3.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.3333334e+06,666666.7,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,666666.7,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-4002-44549-6,192.168.10.8,44549.0,192.168.10.5,4002.0,6.0,6/7/2017 2:33,3.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.3333334e+06,666666.7,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,666666.7,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-4002-44548-6,192.168.10.8,44548.0,192.168.10.5,4002.0,6.0,6/7/2017 2:33,1.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4e+06,2e+06,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,2e+06,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-16080-44549-6,192.168.10.8,44549.0,192.168.10.5,16080.0,6.0,6/7/2017 2:33,48.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,83333.336,41666.668,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,41666.668,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-50002-44548-6,192.168.10.8,44548.0,192.168.10.5,50002.0,6.0,6/7/2017 2:33,4.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1e+06,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,500000.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-17988-44548-6,192.168.10.8,44548.0,192.168.10.5,17988.0,6.0,6/7/2017 2:33,4.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1e+06,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,500000.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-17988-44549-6,192.168.10.8,44549.0,192.168.10.5,17988.0,6.0,6/7/2017 2:33,3.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.3333334e+06,666666.7,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,666666.7,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-1092-44548-6,192.168.10.8,44548.0,192.168.10.5,1092.0,6.0,6/7/2017 2:33,1.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4e+06,2e+06,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,2e+06,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-144-44549-6,192.168.10.8,44549.0,192.168.10.5,144.0,6.0,6/7/2017 2:33,3.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.3333334e+06,666666.7,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,666666.7,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
192.168.10.5-192.168.10.8-5862-44549-6,192.168.10.8,44549.0,192.168.10.5,5862.0,6.0,6/7/2017 2:33,2.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2e+06,1e+06,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1e+06,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:33:00+00:00,cicids2017
